modality,participant_source_id,source_day,file_name,relative_path,file_size_bytes,parse_status,session_uid,session_id,has_counterpart
dense_caption,A3_TASHA,DAY5,A3_TASHA_DAY5_17000000.srt,EgoLifeCap/DenseCaption/A3_TASHA/DAY5/A3_TASHA_DAY5_17000000.srt,531,discovered,A3_TASHA_DAY5_17000000,ses_A3_TASHA_DAY5_A3_TASHA_DAY5_17000000,True
dense_caption,A3_TASHA,DAY5,A3_TASHA_DAY5_18000000.srt,EgoLifeCap/DenseCaption/A3_TASHA/DAY5/A3_TASHA_DAY5_18000000.srt,94804,discovered,A3_TASHA_DAY5_18000000,ses_A3_TASHA_DAY5_A3_TASHA_DAY5_18000000,True
dense_caption,A3_TASHA,DAY5,A3_TASHA_DAY5_19000000.srt,EgoLifeCap/DenseCaption/A3_TASHA/DAY5/A3_TASHA_DAY5_19000000.srt,83394,discovered,A3_TASHA_DAY5_19000000,ses_A3_TASHA_DAY5_A3_TASHA_DAY5_19000000,True
dense_caption,A3_TASHA,DAY5,A3_TASHA_DAY5_22000000.srt,EgoLifeCap/DenseCaption/A3_TASHA/DAY5/A3_TASHA_DAY5_22000000.srt,51707,discovered,A3_TASHA_DAY5_22000000,ses_A3_TASHA_DAY5_A3_TASHA_DAY5_22000000,True
dense_caption,A3_TASHA,DAY6,A3_TASHA_DAY6_10000000.srt,EgoLifeCap/DenseCaption/A3_TASHA/DAY6/A3_TASHA_DAY6_10000000.srt,59569,discovered,A3_TASHA_DAY6_10000000,ses_A3_TASHA_DAY6_A3_TASHA_DAY6_10000000,True
dense_caption,A3_TASHA,DAY6,A3_TASHA_DAY6_11000000.srt,EgoLifeCap/DenseCaption/A3_TASHA/DAY6/A3_TASHA_DAY6_11000000.srt,83102,discovered,A3_TASHA_DAY6_11000000,ses_A3_TASHA_DAY6_A3_TASHA_DAY6_11000000,True
dense_caption,A3_TASHA,DAY6,A3_TASHA_DAY6_12000000.srt,EgoLifeCap/DenseCaption/A3_TASHA/DAY6/A3_TASHA_DAY6_12000000.srt,50877,discovered,A3_TASHA_DAY6_12000000,ses_A3_TASHA_DAY6_A3_TASHA_DAY6_12000000,True
dense_caption,A3_TASHA,DAY6,A3_TASHA_DAY6_13000000.srt,EgoLifeCap/DenseCaption/A3_TASHA/DAY6/A3_TASHA_DAY6_13000000.srt,31928,discovered,A3_TASHA_DAY6_13000000,ses_A3_TASHA_DAY6_A3_TASHA_DAY6_13000000,True
dense_caption,A3_TASHA,DAY6,A3_TASHA_DAY6_14000000.srt,EgoLifeCap/DenseCaption/A3_TASHA/DAY6/A3_TASHA_DAY6_14000000.srt,24164,discovered,A3_TASHA_DAY6_14000000,ses_A3_TASHA_DAY6_A3_TASHA_DAY6_14000000,True
dense_caption,A3_TASHA,DAY6,A3_TASHA_DAY6_15000000.srt,EgoLifeCap/DenseCaption/A3_TASHA/DAY6/A3_TASHA_DAY6_15000000.srt,94207,discovered,A3_TASHA_DAY6_15000000,ses_A3_TASHA_DAY6_A3_TASHA_DAY6_15000000,True
dense_caption,A3_TASHA,DAY6,A3_TASHA_DAY6_16000000.srt,EgoLifeCap/DenseCaption/A3_TASHA/DAY6/A3_TASHA_DAY6_16000000.srt,58194,discovered,A3_TASHA_DAY6_16000000,ses_A3_TASHA_DAY6_A3_TASHA_DAY6_16000000,True
dense_caption,A3_TASHA,DAY6,A3_TASHA_DAY6_17000000.srt,EgoLifeCap/DenseCaption/A3_TASHA/DAY6/A3_TASHA_DAY6_17000000.srt,82996,discovered,A3_TASHA_DAY6_17000000,ses_A3_TASHA_DAY6_A3_TASHA_DAY6_17000000,True
dense_caption,A3_TASHA,DAY6,A3_TASHA_DAY6_19000000.srt,EgoLifeCap/DenseCaption/A3_TASHA/DAY6/A3_TASHA_DAY6_19000000.srt,42551,discovered,A3_TASHA_DAY6_19000000,ses_A3_TASHA_DAY6_A3_TASHA_DAY6_19000000,True
dense_caption,A3_TASHA,DAY6,A3_TASHA_DAY6_20000000.srt,EgoLifeCap/DenseCaption/A3_TASHA/DAY6/A3_TASHA_DAY6_20000000.srt,74325,discovered,A3_TASHA_DAY6_20000000,ses_A3_TASHA_DAY6_A3_TASHA_DAY6_20000000,True
dense_caption,A3_TASHA,DAY6,A3_TASHA_DAY6_21000000.srt,EgoLifeCap/DenseCaption/A3_TASHA/DAY6/A3_TASHA_DAY6_21000000.srt,14071,discovered,A3_TASHA_DAY6_21000000,ses_A3_TASHA_DAY6_A3_TASHA_DAY6_21000000,True
dense_caption,A3_TASHA,DAY7,A3_TASHA_DAY7_12000000.srt,EgoLifeCap/DenseCaption/A3_TASHA/DAY7/A3_TASHA_DAY7_12000000.srt,16343,discovered,A3_TASHA_DAY7_12000000,ses_A3_TASHA_DAY7_A3_TASHA_DAY7_12000000,True
dense_caption,A3_TASHA,DAY7,A3_TASHA_DAY7_13000000.srt,EgoLifeCap/DenseCaption/A3_TASHA/DAY7/A3_TASHA_DAY7_13000000.srt,31063,discovered,A3_TASHA_DAY7_13000000,ses_A3_TASHA_DAY7_A3_TASHA_DAY7_13000000,True
dense_caption,A3_TASHA,DAY7,A3_TASHA_DAY7_14000000.srt,EgoLifeCap/DenseCaption/A3_TASHA/DAY7/A3_TASHA_DAY7_14000000.srt,21876,discovered,A3_TASHA_DAY7_14000000,ses_A3_TASHA_DAY7_A3_TASHA_DAY7_14000000,True
dense_caption,A3_TASHA,DAY7,A3_TASHA_DAY7_17000000.srt,EgoLifeCap/DenseCaption/A3_TASHA/DAY7/A3_TASHA_DAY7_17000000.srt,18142,discovered,A3_TASHA_DAY7_17000000,ses_A3_TASHA_DAY7_A3_TASHA_DAY7_17000000,True
dense_caption,A3_TASHA,DAY7,A3_TASHA_DAY7_18000000.srt,EgoLifeCap/DenseCaption/A3_TASHA/DAY7/A3_TASHA_DAY7_18000000.srt,19792,discovered,A3_TASHA_DAY7_18000000,ses_A3_TASHA_DAY7_A3_TASHA_DAY7_18000000,True
dense_caption,A4_LUCIA,DAY1,A4_LUCIA_DAY1_11000000.srt,EgoLifeCap/DenseCaption/A4_LUCIA/DAY1/A4_LUCIA_DAY1_11000000.srt,47541,discovered,A4_LUCIA_DAY1_11000000,ses_A4_LUCIA_DAY1_A4_LUCIA_DAY1_11000000,True
dense_caption,A4_LUCIA,DAY1,A4_LUCIA_DAY1_12000000.srt,EgoLifeCap/DenseCaption/A4_LUCIA/DAY1/A4_LUCIA_DAY1_12000000.srt,57393,discovered,A4_LUCIA_DAY1_12000000,ses_A4_LUCIA_DAY1_A4_LUCIA_DAY1_12000000,True
dense_caption,A4_LUCIA,DAY1,A4_LUCIA_DAY1_13000000.srt,EgoLifeCap/DenseCaption/A4_LUCIA/DAY1/A4_LUCIA_DAY1_13000000.srt,63238,discovered,A4_LUCIA_DAY1_13000000,ses_A4_LUCIA_DAY1_A4_LUCIA_DAY1_13000000,True
dense_caption,A4_LUCIA,DAY1,A4_LUCIA_DAY1_14000000.srt,EgoLifeCap/DenseCaption/A4_LUCIA/DAY1/A4_LUCIA_DAY1_14000000.srt,17839,discovered,A4_LUCIA_DAY1_14000000,ses_A4_LUCIA_DAY1_A4_LUCIA_DAY1_14000000,True
dense_caption,A4_LUCIA,DAY1,A4_LUCIA_DAY1_17000000.srt,EgoLifeCap/DenseCaption/A4_LUCIA/DAY1/A4_LUCIA_DAY1_17000000.srt,44639,discovered,A4_LUCIA_DAY1_17000000,ses_A4_LUCIA_DAY1_A4_LUCIA_DAY1_17000000,True
dense_caption,A4_LUCIA,DAY1,A4_LUCIA_DAY1_18000000.srt,EgoLifeCap/DenseCaption/A4_LUCIA/DAY1/A4_LUCIA_DAY1_18000000.srt,42611,discovered,A4_LUCIA_DAY1_18000000,ses_A4_LUCIA_DAY1_A4_LUCIA_DAY1_18000000,True
dense_caption,A4_LUCIA,DAY1,A4_LUCIA_DAY1_19000000.srt,EgoLifeCap/DenseCaption/A4_LUCIA/DAY1/A4_LUCIA_DAY1_19000000.srt,46273,discovered,A4_LUCIA_DAY1_19000000,ses_A4_LUCIA_DAY1_A4_LUCIA_DAY1_19000000,True
dense_caption,A4_LUCIA,DAY1,A4_LUCIA_DAY1_20000000.srt,EgoLifeCap/DenseCaption/A4_LUCIA/DAY1/A4_LUCIA_DAY1_20000000.srt,18435,discovered,A4_LUCIA_DAY1_20000000,ses_A4_LUCIA_DAY1_A4_LUCIA_DAY1_20000000,True
dense_caption,A4_LUCIA,DAY1,A4_LUCIA_DAY1_21000000.srt,EgoLifeCap/DenseCaption/A4_LUCIA/DAY1/A4_LUCIA_DAY1_21000000.srt,35730,discovered,A4_LUCIA_DAY1_21000000,ses_A4_LUCIA_DAY1_A4_LUCIA_DAY1_21000000,True
dense_caption,A4_LUCIA,DAY1,A4_LUCIA_DAY1_22000000.srt,EgoLifeCap/DenseCaption/A4_LUCIA/DAY1/A4_LUCIA_DAY1_22000000.srt,1815,discovered,A4_LUCIA_DAY1_22000000,ses_A4_LUCIA_DAY1_A4_LUCIA_DAY1_22000000,True
dense_caption,A4_LUCIA,DAY2,A4_LUCIA_DAY2_10000000.srt,EgoLifeCap/DenseCaption/A4_LUCIA/DAY2/A4_LUCIA_DAY2_10000000.srt,26013,discovered,A4_LUCIA_DAY2_10000000,ses_A4_LUCIA_DAY2_A4_LUCIA_DAY2_10000000,True
dense_caption,A4_LUCIA,DAY2,A4_LUCIA_DAY2_11000000.srt,EgoLifeCap/DenseCaption/A4_LUCIA/DAY2/A4_LUCIA_DAY2_11000000.srt,54923,discovered,A4_LUCIA_DAY2_11000000,ses_A4_LUCIA_DAY2_A4_LUCIA_DAY2_11000000,True
dense_caption,A4_LUCIA,DAY2,A4_LUCIA_DAY2_12000000.srt,EgoLifeCap/DenseCaption/A4_LUCIA/DAY2/A4_LUCIA_DAY2_12000000.srt,50835,discovered,A4_LUCIA_DAY2_12000000,ses_A4_LUCIA_DAY2_A4_LUCIA_DAY2_12000000,True
dense_caption,A4_LUCIA,DAY2,A4_LUCIA_DAY2_13000000.srt,EgoLifeCap/DenseCaption/A4_LUCIA/DAY2/A4_LUCIA_DAY2_13000000.srt,23909,discovered,A4_LUCIA_DAY2_13000000,ses_A4_LUCIA_DAY2_A4_LUCIA_DAY2_13000000,True
dense_caption,A4_LUCIA,DAY2,A4_LUCIA_DAY2_15000000.srt,EgoLifeCap/DenseCaption/A4_LUCIA/DAY2/A4_LUCIA_DAY2_15000000.srt,23814,discovered,A4_LUCIA_DAY2_15000000,ses_A4_LUCIA_DAY2_A4_LUCIA_DAY2_15000000,True
dense_caption,A4_LUCIA,DAY2,A4_LUCIA_DAY2_16000000.srt,EgoLifeCap/DenseCaption/A4_LUCIA/DAY2/A4_LUCIA_DAY2_16000000.srt,69939,discovered,A4_LUCIA_DAY2_16000000,ses_A4_LUCIA_DAY2_A4_LUCIA_DAY2_16000000,True
dense_caption,A4_LUCIA,DAY2,A4_LUCIA_DAY2_17000000.srt,EgoLifeCap/DenseCaption/A4_LUCIA/DAY2/A4_LUCIA_DAY2_17000000.srt,59521,discovered,A4_LUCIA_DAY2_17000000,ses_A4_LUCIA_DAY2_A4_LUCIA_DAY2_17000000,True
dense_caption,A4_LUCIA,DAY2,A4_LUCIA_DAY2_18000000.srt,EgoLifeCap/DenseCaption/A4_LUCIA/DAY2/A4_LUCIA_DAY2_18000000.srt,62699,discovered,A4_LUCIA_DAY2_18000000,ses_A4_LUCIA_DAY2_A4_LUCIA_DAY2_18000000,True
dense_caption,A4_LUCIA,DAY2,A4_LUCIA_DAY2_21000000.srt,EgoLifeCap/DenseCaption/A4_LUCIA/DAY2/A4_LUCIA_DAY2_21000000.srt,74075,discovered,A4_LUCIA_DAY2_21000000,ses_A4_LUCIA_DAY2_A4_LUCIA_DAY2_21000000,True
dense_caption,A4_LUCIA,DAY2,A4_LUCIA_DAY2_22000000.srt,EgoLifeCap/DenseCaption/A4_LUCIA/DAY2/A4_LUCIA_DAY2_22000000.srt,85761,discovered,A4_LUCIA_DAY2_22000000,ses_A4_LUCIA_DAY2_A4_LUCIA_DAY2_22000000,True
dense_caption,A4_LUCIA,DAY3,A4_LUCIA_DAY3_11000000.srt,EgoLifeCap/DenseCaption/A4_LUCIA/DAY3/A4_LUCIA_DAY3_11000000.srt,30225,discovered,A4_LUCIA_DAY3_11000000,ses_A4_LUCIA_DAY3_A4_LUCIA_DAY3_11000000,True
dense_caption,A4_LUCIA,DAY3,A4_LUCIA_DAY3_12000000.srt,EgoLifeCap/DenseCaption/A4_LUCIA/DAY3/A4_LUCIA_DAY3_12000000.srt,47570,discovered,A4_LUCIA_DAY3_12000000,ses_A4_LUCIA_DAY3_A4_LUCIA_DAY3_12000000,True
dense_caption,A4_LUCIA,DAY3,A4_LUCIA_DAY3_14000000.srt,EgoLifeCap/DenseCaption/A4_LUCIA/DAY3/A4_LUCIA_DAY3_14000000.srt,14584,discovered,A4_LUCIA_DAY3_14000000,ses_A4_LUCIA_DAY3_A4_LUCIA_DAY3_14000000,True
dense_caption,A4_LUCIA,DAY3,A4_LUCIA_DAY3_15000000.srt,EgoLifeCap/DenseCaption/A4_LUCIA/DAY3/A4_LUCIA_DAY3_15000000.srt,58437,discovered,A4_LUCIA_DAY3_15000000,ses_A4_LUCIA_DAY3_A4_LUCIA_DAY3_15000000,True
dense_caption,A4_LUCIA,DAY3,A4_LUCIA_DAY3_16000000.srt,EgoLifeCap/DenseCaption/A4_LUCIA/DAY3/A4_LUCIA_DAY3_16000000.srt,53779,discovered,A4_LUCIA_DAY3_16000000,ses_A4_LUCIA_DAY3_A4_LUCIA_DAY3_16000000,True
dense_caption,A4_LUCIA,DAY3,A4_LUCIA_DAY3_17000000.srt,EgoLifeCap/DenseCaption/A4_LUCIA/DAY3/A4_LUCIA_DAY3_17000000.srt,33989,discovered,A4_LUCIA_DAY3_17000000,ses_A4_LUCIA_DAY3_A4_LUCIA_DAY3_17000000,True
dense_caption,A4_LUCIA,DAY3,A4_LUCIA_DAY3_18000000.srt,EgoLifeCap/DenseCaption/A4_LUCIA/DAY3/A4_LUCIA_DAY3_18000000.srt,16231,discovered,A4_LUCIA_DAY3_18000000,ses_A4_LUCIA_DAY3_A4_LUCIA_DAY3_18000000,True
dense_caption,A4_LUCIA,DAY3,A4_LUCIA_DAY3_19000000.srt,EgoLifeCap/DenseCaption/A4_LUCIA/DAY3/A4_LUCIA_DAY3_19000000.srt,9895,discovered,A4_LUCIA_DAY3_19000000,ses_A4_LUCIA_DAY3_A4_LUCIA_DAY3_19000000,True
dense_caption,A4_LUCIA,DAY3,A4_LUCIA_DAY3_20000000.srt,EgoLifeCap/DenseCaption/A4_LUCIA/DAY3/A4_LUCIA_DAY3_20000000.srt,71179,discovered,A4_LUCIA_DAY3_20000000,ses_A4_LUCIA_DAY3_A4_LUCIA_DAY3_20000000,True
dense_caption,A4_LUCIA,DAY3,A4_LUCIA_DAY3_21000000.srt,EgoLifeCap/DenseCaption/A4_LUCIA/DAY3/A4_LUCIA_DAY3_21000000.srt,61069,discovered,A4_LUCIA_DAY3_21000000,ses_A4_LUCIA_DAY3_A4_LUCIA_DAY3_21000000,True
dense_caption,A4_LUCIA,DAY3,A4_LUCIA_DAY3_22000000.srt,EgoLifeCap/DenseCaption/A4_LUCIA/DAY3/A4_LUCIA_DAY3_22000000.srt,52978,discovered,A4_LUCIA_DAY3_22000000,ses_A4_LUCIA_DAY3_A4_LUCIA_DAY3_22000000,True
dense_caption,A4_LUCIA,DAY4,A4_LUCIA_DAY4_11000000.srt,EgoLifeCap/DenseCaption/A4_LUCIA/DAY4/A4_LUCIA_DAY4_11000000.srt,39854,discovered,A4_LUCIA_DAY4_11000000,ses_A4_LUCIA_DAY4_A4_LUCIA_DAY4_11000000,True
dense_caption,A4_LUCIA,DAY4,A4_LUCIA_DAY4_12000000.srt,EgoLifeCap/DenseCaption/A4_LUCIA/DAY4/A4_LUCIA_DAY4_12000000.srt,64352,discovered,A4_LUCIA_DAY4_12000000,ses_A4_LUCIA_DAY4_A4_LUCIA_DAY4_12000000,True
dense_caption,A4_LUCIA,DAY4,A4_LUCIA_DAY4_13000000.srt,EgoLifeCap/DenseCaption/A4_LUCIA/DAY4/A4_LUCIA_DAY4_13000000.srt,19567,discovered,A4_LUCIA_DAY4_13000000,ses_A4_LUCIA_DAY4_A4_LUCIA_DAY4_13000000,True
dense_caption,A4_LUCIA,DAY4,A4_LUCIA_DAY4_15000000.srt,EgoLifeCap/DenseCaption/A4_LUCIA/DAY4/A4_LUCIA_DAY4_15000000.srt,29735,discovered,A4_LUCIA_DAY4_15000000,ses_A4_LUCIA_DAY4_A4_LUCIA_DAY4_15000000,True
dense_caption,A4_LUCIA,DAY4,A4_LUCIA_DAY4_16000000.srt,EgoLifeCap/DenseCaption/A4_LUCIA/DAY4/A4_LUCIA_DAY4_16000000.srt,63359,discovered,A4_LUCIA_DAY4_16000000,ses_A4_LUCIA_DAY4_A4_LUCIA_DAY4_16000000,True
dense_caption,A4_LUCIA,DAY4,A4_LUCIA_DAY4_17000000.srt,EgoLifeCap/DenseCaption/A4_LUCIA/DAY4/A4_LUCIA_DAY4_17000000.srt,66759,discovered,A4_LUCIA_DAY4_17000000,ses_A4_LUCIA_DAY4_A4_LUCIA_DAY4_17000000,True
dense_caption,A4_LUCIA,DAY4,A4_LUCIA_DAY4_18000000.srt,EgoLifeCap/DenseCaption/A4_LUCIA/DAY4/A4_LUCIA_DAY4_18000000.srt,47633,discovered,A4_LUCIA_DAY4_18000000,ses_A4_LUCIA_DAY4_A4_LUCIA_DAY4_18000000,True
dense_caption,A4_LUCIA,DAY4,A4_LUCIA_DAY4_21000000.srt,EgoLifeCap/DenseCaption/A4_LUCIA/DAY4/A4_LUCIA_DAY4_21000000.srt,27199,discovered,A4_LUCIA_DAY4_21000000,ses_A4_LUCIA_DAY4_A4_LUCIA_DAY4_21000000,True
dense_caption,A4_LUCIA,DAY4,A4_LUCIA_DAY4_22000000.srt,EgoLifeCap/DenseCaption/A4_LUCIA/DAY4/A4_LUCIA_DAY4_22000000.srt,31402,discovered,A4_LUCIA_DAY4_22000000,ses_A4_LUCIA_DAY4_A4_LUCIA_DAY4_22000000,True
dense_caption,A4_LUCIA,DAY5,A4_LUCIA_DAY5_11000000.srt,EgoLifeCap/DenseCaption/A4_LUCIA/DAY5/A4_LUCIA_DAY5_11000000.srt,43573,discovered,A4_LUCIA_DAY5_11000000,ses_A4_LUCIA_DAY5_A4_LUCIA_DAY5_11000000,True
dense_caption,A4_LUCIA,DAY5,A4_LUCIA_DAY5_12000000.srt,EgoLifeCap/DenseCaption/A4_LUCIA/DAY5/A4_LUCIA_DAY5_12000000.srt,73744,discovered,A4_LUCIA_DAY5_12000000,ses_A4_LUCIA_DAY5_A4_LUCIA_DAY5_12000000,True
dense_caption,A4_LUCIA,DAY5,A4_LUCIA_DAY5_15000000.srt,EgoLifeCap/DenseCaption/A4_LUCIA/DAY5/A4_LUCIA_DAY5_15000000.srt,19305,discovered,A4_LUCIA_DAY5_15000000,ses_A4_LUCIA_DAY5_A4_LUCIA_DAY5_15000000,True
dense_caption,A4_LUCIA,DAY5,A4_LUCIA_DAY5_16000000.srt,EgoLifeCap/DenseCaption/A4_LUCIA/DAY5/A4_LUCIA_DAY5_16000000.srt,95950,discovered,A4_LUCIA_DAY5_16000000,ses_A4_LUCIA_DAY5_A4_LUCIA_DAY5_16000000,True
dense_caption,A4_LUCIA,DAY5,A4_LUCIA_DAY5_18000000.srt,EgoLifeCap/DenseCaption/A4_LUCIA/DAY5/A4_LUCIA_DAY5_18000000.srt,101074,discovered,A4_LUCIA_DAY5_18000000,ses_A4_LUCIA_DAY5_A4_LUCIA_DAY5_18000000,True
dense_caption,A4_LUCIA,DAY5,A4_LUCIA_DAY5_19000000.srt,EgoLifeCap/DenseCaption/A4_LUCIA/DAY5/A4_LUCIA_DAY5_19000000.srt,89185,discovered,A4_LUCIA_DAY5_19000000,ses_A4_LUCIA_DAY5_A4_LUCIA_DAY5_19000000,True
dense_caption,A4_LUCIA,DAY5,A4_LUCIA_DAY5_20000000.srt,EgoLifeCap/DenseCaption/A4_LUCIA/DAY5/A4_LUCIA_DAY5_20000000.srt,114780,discovered,A4_LUCIA_DAY5_20000000,ses_A4_LUCIA_DAY5_A4_LUCIA_DAY5_20000000,True
dense_caption,A4_LUCIA,DAY5,A4_LUCIA_DAY5_21000000.srt,EgoLifeCap/DenseCaption/A4_LUCIA/DAY5/A4_LUCIA_DAY5_21000000.srt,7403,discovered,A4_LUCIA_DAY5_21000000,ses_A4_LUCIA_DAY5_A4_LUCIA_DAY5_21000000,True
dense_caption,A4_LUCIA,DAY5,A4_LUCIA_DAY5_22000000.srt,EgoLifeCap/DenseCaption/A4_LUCIA/DAY5/A4_LUCIA_DAY5_22000000.srt,8446,discovered,A4_LUCIA_DAY5_22000000,ses_A4_LUCIA_DAY5_A4_LUCIA_DAY5_22000000,True
dense_caption,A4_LUCIA,DAY6,A4_LUCIA_DAY6_10000000.srt,EgoLifeCap/DenseCaption/A4_LUCIA/DAY6/A4_LUCIA_DAY6_10000000.srt,33263,discovered,A4_LUCIA_DAY6_10000000,ses_A4_LUCIA_DAY6_A4_LUCIA_DAY6_10000000,False
dense_caption,A4_LUCIA,DAY6,A4_LUCIA_DAY6_11000000.srt,EgoLifeCap/DenseCaption/A4_LUCIA/DAY6/A4_LUCIA_DAY6_11000000.srt,46541,discovered,A4_LUCIA_DAY6_11000000,ses_A4_LUCIA_DAY6_A4_LUCIA_DAY6_11000000,False
dense_caption,A4_LUCIA,DAY6,A4_LUCIA_DAY6_12000000.srt,EgoLifeCap/DenseCaption/A4_LUCIA/DAY6/A4_LUCIA_DAY6_12000000.srt,60512,discovered,A4_LUCIA_DAY6_12000000,ses_A4_LUCIA_DAY6_A4_LUCIA_DAY6_12000000,False
dense_caption,A4_LUCIA,DAY6,A4_LUCIA_DAY6_13000000.srt,EgoLifeCap/DenseCaption/A4_LUCIA/DAY6/A4_LUCIA_DAY6_13000000.srt,23806,discovered,A4_LUCIA_DAY6_13000000,ses_A4_LUCIA_DAY6_A4_LUCIA_DAY6_13000000,False
dense_caption,A4_LUCIA,DAY6,A4_LUCIA_DAY6_14000000.srt,EgoLifeCap/DenseCaption/A4_LUCIA/DAY6/A4_LUCIA_DAY6_14000000.srt,9683,discovered,A4_LUCIA_DAY6_14000000,ses_A4_LUCIA_DAY6_A4_LUCIA_DAY6_14000000,False
dense_caption,A4_LUCIA,DAY6,A4_LUCIA_DAY6_15000000.srt,EgoLifeCap/DenseCaption/A4_LUCIA/DAY6/A4_LUCIA_DAY6_15000000.srt,58376,discovered,A4_LUCIA_DAY6_15000000,ses_A4_LUCIA_DAY6_A4_LUCIA_DAY6_15000000,False
dense_caption,A4_LUCIA,DAY6,A4_LUCIA_DAY6_16000000.srt,EgoLifeCap/DenseCaption/A4_LUCIA/DAY6/A4_LUCIA_DAY6_16000000.srt,54974,discovered,A4_LUCIA_DAY6_16000000,ses_A4_LUCIA_DAY6_A4_LUCIA_DAY6_16000000,False
dense_caption,A4_LUCIA,DAY6,A4_LUCIA_DAY6_17000000.srt,EgoLifeCap/DenseCaption/A4_LUCIA/DAY6/A4_LUCIA_DAY6_17000000.srt,50578,discovered,A4_LUCIA_DAY6_17000000,ses_A4_LUCIA_DAY6_A4_LUCIA_DAY6_17000000,False
dense_caption,A4_LUCIA,DAY6,A4_LUCIA_DAY6_19000000.srt,EgoLifeCap/DenseCaption/A4_LUCIA/DAY6/A4_LUCIA_DAY6_19000000.srt,40006,discovered,A4_LUCIA_DAY6_19000000,ses_A4_LUCIA_DAY6_A4_LUCIA_DAY6_19000000,False
dense_caption,A4_LUCIA,DAY6,A4_LUCIA_DAY6_20000000.srt,EgoLifeCap/DenseCaption/A4_LUCIA/DAY6/A4_LUCIA_DAY6_20000000.srt,45529,discovered,A4_LUCIA_DAY6_20000000,ses_A4_LUCIA_DAY6_A4_LUCIA_DAY6_20000000,False
dense_caption,A4_LUCIA,DAY6,A4_LUCIA_DAY6_21000000.srt,EgoLifeCap/DenseCaption/A4_LUCIA/DAY6/A4_LUCIA_DAY6_21000000.srt,37240,discovered,A4_LUCIA_DAY6_21000000,ses_A4_LUCIA_DAY6_A4_LUCIA_DAY6_21000000,False
dense_caption,A4_LUCIA,DAY7,A4_LUCIA_DAY7_12000000.srt,EgoLifeCap/DenseCaption/A4_LUCIA/DAY7/A4_LUCIA_DAY7_12000000.srt,7978,discovered,A4_LUCIA_DAY7_12000000,ses_A4_LUCIA_DAY7_A4_LUCIA_DAY7_12000000,True
dense_caption,A4_LUCIA,DAY7,A4_LUCIA_DAY7_13000000.srt,EgoLifeCap/DenseCaption/A4_LUCIA/DAY7/A4_LUCIA_DAY7_13000000.srt,62935,discovered,A4_LUCIA_DAY7_13000000,ses_A4_LUCIA_DAY7_A4_LUCIA_DAY7_13000000,True
dense_caption,A4_LUCIA,DAY7,A4_LUCIA_DAY7_14000000.srt,EgoLifeCap/DenseCaption/A4_LUCIA/DAY7/A4_LUCIA_DAY7_14000000.srt,62443,discovered,A4_LUCIA_DAY7_14000000,ses_A4_LUCIA_DAY7_A4_LUCIA_DAY7_14000000,True
dense_caption,A4_LUCIA,DAY7,A4_LUCIA_DAY7_15000000.srt,EgoLifeCap/DenseCaption/A4_LUCIA/DAY7/A4_LUCIA_DAY7_15000000.srt,46634,discovered,A4_LUCIA_DAY7_15000000,ses_A4_LUCIA_DAY7_A4_LUCIA_DAY7_15000000,True
dense_caption,A4_LUCIA,DAY7,A4_LUCIA_DAY7_17000000.srt,EgoLifeCap/DenseCaption/A4_LUCIA/DAY7/A4_LUCIA_DAY7_17000000.srt,27140,discovered,A4_LUCIA_DAY7_17000000,ses_A4_LUCIA_DAY7_A4_LUCIA_DAY7_17000000,True
dense_caption,A4_LUCIA,DAY7,A4_LUCIA_DAY7_18000000.srt,EgoLifeCap/DenseCaption/A4_LUCIA/DAY7/A4_LUCIA_DAY7_18000000.srt,68956,discovered,A4_LUCIA_DAY7_18000000,ses_A4_LUCIA_DAY7_A4_LUCIA_DAY7_18000000,True
dense_caption,A4_LUCIA,DAY7,A4_LUCIA_DAY7_19000000.srt,EgoLifeCap/DenseCaption/A4_LUCIA/DAY7/A4_LUCIA_DAY7_19000000.srt,6569,discovered,A4_LUCIA_DAY7_19000000,ses_A4_LUCIA_DAY7_A4_LUCIA_DAY7_19000000,True
dense_caption,A5_KATRINA,DAY1,A5_KATRINA_DAY1_11000000.srt,EgoLifeCap/DenseCaption/A5_KATRINA/DAY1/A5_KATRINA_DAY1_11000000.srt,66124,discovered,A5_KATRINA_DAY1_11000000,ses_A5_KATRINA_DAY1_A5_KATRINA_DAY1_11000000,True
dense_caption,A5_KATRINA,DAY1,A5_KATRINA_DAY1_12000000.srt,EgoLifeCap/DenseCaption/A5_KATRINA/DAY1/A5_KATRINA_DAY1_12000000.srt,44750,discovered,A5_KATRINA_DAY1_12000000,ses_A5_KATRINA_DAY1_A5_KATRINA_DAY1_12000000,True
dense_caption,A5_KATRINA,DAY1,A5_KATRINA_DAY1_13000000.srt,EgoLifeCap/DenseCaption/A5_KATRINA/DAY1/A5_KATRINA_DAY1_13000000.srt,29563,discovered,A5_KATRINA_DAY1_13000000,ses_A5_KATRINA_DAY1_A5_KATRINA_DAY1_13000000,True
dense_caption,A5_KATRINA,DAY1,A5_KATRINA_DAY1_14000000.srt,EgoLifeCap/DenseCaption/A5_KATRINA/DAY1/A5_KATRINA_DAY1_14000000.srt,5532,discovered,A5_KATRINA_DAY1_14000000,ses_A5_KATRINA_DAY1_A5_KATRINA_DAY1_14000000,True
